station_name,station_id,line_name,latitude,longitude,district_name,station_link
Karl-Bonhoeffer-Nervenklinik,803,U8,52.57833333333333,13.331388888888888,Wittenau,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Karl-Bonhoeffer-Nervenklinik
Lindauer Allee,804,U8,52.57527777777778,13.339166666666667,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Lindauer_Allee
Paracelsus-Bad,805,U8,52.57416666666667,13.349166666666667,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Paracelsus-Bad
Residenzstraße,806,U8,52.57111111111111,13.360555555555555,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Residenzstra%C3%9Fe
Franz-Neumann-Platz,807,U8,52.56388888888889,13.364166666666666,Reinickendorf,https://de.wikipedia.org/wiki/U-Bahnhof_Franz-Neumann-Platz_(Am_Sch%C3%A4fersee)
Osloer Straße,808,U8,52.55694444444445,13.373333333333333,Gesundbrunnen,https://de.wikipedia.org/wiki/U-Bahnhof_Osloer_Stra%C3%9Fe
Osloer Straße,901,U9,52.55694444444445,13.373333333333333,Gesundbrunnen,https://de.wikipedia.org/wiki/U-Bahnhof_Osloer_Stra%C3%9Fe
Pankstraße,809,U8,52.55222222222222,13.381388888888889,Gesundbrunnen,https://de.wikipedia.org/wiki/U-Bahnhof_Pankstra%C3%9Fe
Gesundbrunnen,810,U8,52.548611111111114,13.373055555555556,Gesundbrunnen,https://de.wikipedia.org/wiki/Bahnhof_Berlin_Gesundbrunnen
Voltastraße,811,U8,52.54222222222222,13.393055555555556,Gesundbrunnen,https://de.wikipedia.org/wiki/U-Bahnhof_Voltastra%C3%9Fe
Bernauer Straße,812,U8,52.5375,13.396666666666667,Mitte,https://de.wikipedia.org/wiki/U-Bahnhof_Bernauer_Stra%C3%9Fe
